"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"06.10.2008","87.81","92.50","92.68","87.56","281.99K","-6.47%"
"03.10.2008","93.88","93.85","96.03","91.30","238.98K","-0.10%"
"02.10.2008","93.97","98.73","100.37","93.56","223.27K","-4.63%"
"01.10.2008","98.53","101.86","102.84","95.95","280.30K","-2.10%"
"30.09.2008","100.64","95.40","102.46","93.36","252.74K","4.43%"
"29.09.2008","96.37","106.89","106.91","95.04","248.52K","-9.84%"
"26.09.2008","106.89","107.70","108.11","104.25","168.45K","-1.05%"
"25.09.2008","108.02","105.53","108.67","103.22","245.16K","2.17%"
"24.09.2008","105.73","106.93","109.50","104.80","233.42K","-0.83%"
"23.09.2008","106.61","108.98","109.58","104.05","316.03K","-11.83%"
"22.09.2008","120.92","104.97","130.00","103.35","41.53K","15.66%"
"19.09.2008","104.55","97.95","105.25","97.39","184.77K","6.81%"
"18.09.2008","97.88","97.10","102.24","95.73","243.36K","0.74%"
"17.09.2008","97.16","92.81","97.63","91.36","343.69K","6.59%"
"16.09.2008","91.15","94.23","94.32","90.51","327.16K","-4.76%"
"15.09.2008","95.71","101.00","101.19","94.00","334.90K","-5.41%"
"12.09.2008","101.18","101.15","102.89","99.99","273.12K","0.31%"
"11.09.2008","100.87","102.78","103.95","100.10","311.51K","-1.67%"
"10.09.2008","102.58","102.20","104.97","101.36","331.52K","-0.66%"
"09.09.2008","103.26","106.66","106.77","101.74","332.46K","-2.90%"
"08.09.2008","106.34","107.75","109.89","104.70","317.92K","0.10%"
"05.09.2008","106.23","107.48","108.10","105.13","249.11K","-1.54%"
"04.09.2008","107.89","109.40","110.60","106.52","264.19K","-1.34%"
"03.09.2008","109.35","110.24","110.30","107.22","247.58K","-0.33%"
"02.09.2008","109.71","116.65","118.60","105.46","389.71K","-4.98%"
"29.08.2008","115.46","115.75","118.76","115.00","216.48K","-0.11%"
"28.08.2008","115.59","118.16","120.50","114.08","272.32K","-2.17%"
"27.08.2008","118.15","116.04","119.63","115.64","265.81K","1.62%"
"26.08.2008","116.27","115.50","117.89","112.36","311.87K","1.01%"
"25.08.2008","115.11","114.69","116.06","113.68","174.45K","0.45%"
"22.08.2008","114.59","121.55","121.86","114.18","276.22K","-5.44%"
"21.08.2008","121.18","115.86","122.04","115.40","308.11K","5.39%"
"20.08.2008","114.98","115.11","117.03","112.61","45.77K","0.39%"
"19.08.2008","114.53","113.11","116.65","111.64","149.29K","1.47%"
"18.08.2008","112.87","113.94","115.35","112.00","178.63K","-0.79%"
"15.08.2008","113.77","114.83","115.20","111.34","276.81K","-1.08%"
"14.08.2008","115.01","116.39","117.42","112.59","268.20K","-0.85%"
"13.08.2008","116.00","113.09","117.46","112.87","322.97K","2.65%"
"12.08.2008","113.01","114.53","115.95","112.31","303.79K","-1.26%"
"11.08.2008","114.45","115.20","116.90","112.72","295.33K","-0.65%"
"08.08.2008","115.20","119.90","120.08","114.62","297.33K","-4.02%"
"07.08.2008","120.02","118.80","121.78","117.91","304.20K","1.21%"
"06.08.2008","118.58","118.75","120.49","117.11","307.99K","-0.50%"
"05.08.2008","119.17","121.00","121.23","118.00","316.59K","-1.84%"
"04.08.2008","121.41","125.98","126.35","119.50","294.05K","-2.95%"
"01.08.2008","125.10","124.06","128.60","122.10","277.31K","0.82%"
"31.07.2008","124.08","126.90","127.89","122.71","280.83K","-2.12%"
"30.07.2008","126.77","121.90","127.39","120.80","309.08K","3.75%"
"29.07.2008","122.19","124.94","125.85","120.42","263.55K","-2.04%"
"28.07.2008","124.73","123.41","125.22","122.63","197.07K","1.19%"
"25.07.2008","123.26","125.60","126.51","122.50","217.95K","-1.78%"
"24.07.2008","125.49","124.46","126.44","123.50","267.71K","0.84%"
"23.07.2008","124.44","128.50","128.70","124.12","293.20K","-2.74%"
"22.07.2008","127.95","131.04","132.07","125.63","44.13K","-2.36%"
"21.07.2008","131.04","128.88","132.05","128.63","133.66K","1.68%"
"18.07.2008","128.88","129.56","132.04","128.23","208.70K","-0.32%"
"17.07.2008","129.29","135.11","136.75","129.00","379.08K","-3.95%"
"16.07.2008","134.60","138.77","139.30","132.00","293.86K","-2.98%"
"15.07.2008","138.74","145.19","146.73","135.92","392.23K","-4.44%"
"14.07.2008","145.18","144.69","146.37","142.49","252.61K","0.07%"
"11.07.2008","145.08","141.80","147.27","141.44","334.94K","2.42%"
"10.07.2008","141.65","135.80","142.13","135.43","294.34K","4.12%"
"09.07.2008","136.05","136.00","138.28","135.34","299.14K","0.01%"
"08.07.2008","136.04","141.59","142.44","135.14","382.40K","-3.77%"
"07.07.2008","141.37","144.27","144.53","139.50","304.15K","-2.70%"
"03.07.2008","145.29","144.19","145.85","143.22","193.84K","1.20%"
"02.07.2008","143.57","141.44","144.32","140.01","253.40K","1.84%"
"01.07.2008","140.97","140.18","143.33","139.95","238.75K","0.69%"
"30.06.2008","140.00","140.60","143.67","139.17","253.43K","-0.15%"
"27.06.2008","140.21","139.44","142.99","138.61","277.52K","0.41%"
"26.06.2008","139.64","134.52","140.39","133.68","295.77K","3.78%"
"25.06.2008","134.55","137.07","137.58","131.95","290.40K","-1.79%"
"24.06.2008","137.00","137.25","138.75","135.90","229.37K","0.19%"
"23.06.2008","136.74","134.80","138.14","134.05","248.74K","1.57%"
"20.06.2008","134.62","132.06","136.80","131.19","37.30K","2.04%"
"19.06.2008","131.93","136.09","137.82","131.48","194.15K","-3.48%"
"18.06.2008","136.68","133.50","136.88","131.82","225.86K","1.99%"
"17.06.2008","134.01","133.60","135.23","132.00","307.17K","-0.45%"
"16.06.2008","134.61","134.41","139.89","132.84","291.34K","-0.19%"
"13.06.2008","134.86","136.97","137.08","133.46","262.88K","-1.37%"
"12.06.2008","136.74","136.54","137.46","131.55","418.09K","0.26%"
"11.06.2008","136.38","131.79","138.30","131.35","374.43K","3.86%"
"10.06.2008","131.31","135.02","137.98","130.80","394.36K","-2.26%"
"09.06.2008","134.35","137.97","138.25","133.00","348.55K","-3.02%"
"06.06.2008","138.54","128.20","139.12","127.81","508.75K","8.41%"
"05.06.2008","127.79","122.23","128.38","121.61","333.37K","4.49%"
"04.06.2008","122.30","124.23","125.10","121.84","335.55K","-1.62%"
"03.06.2008","124.31","127.50","127.98","123.87","301.12K","-2.70%"
"02.06.2008","127.76","127.63","129.35","125.22","304.81K","0.32%"
"30.05.2008","127.35","126.59","128.30","124.67","309.34K","0.58%"
"29.05.2008","126.62","130.75","133.12","126.11","424.27K","-3.37%"
"28.05.2008","131.03","128.30","131.58","125.96","369.87K","1.69%"
"27.05.2008","128.85","131.68","133.65","128.18","326.60K","-2.53%"
"23.05.2008","132.19","130.75","133.71","130.16","321.34K","1.05%"
"22.05.2008","130.81","133.89","135.09","130.07","425.10K","-1.77%"
"21.05.2008","133.17","129.10","134.15","128.60","362.02K","3.18%"
"20.05.2008","129.07","127.49","129.60","126.67","59.34K","1.59%"
"19.05.2008","127.05","126.35","127.77","125.28","213.09K","0.60%"
"16.05.2008","126.29","124.40","127.82","124.04","269.77K","1.75%"
"15.05.2008","124.12","123.83","126.64","120.75","411.68K","-0.08%"
"14.05.2008","124.22","125.97","126.04","123.77","313.21K","-1.26%"
"13.05.2008","125.80","123.76","126.98","123.10","375.77K","1.26%"
"12.05.2008","124.23","125.84","126.40","123.70","347.94K","-1.37%"
"09.05.2008","125.96","124.28","126.27","124.08","338.77K","1.84%"
"08.05.2008","123.69","123.81","124.61","121.58","387.99K","0.13%"
"07.05.2008","123.53","121.76","123.93","120.54","366.21K","1.39%"
"06.05.2008","121.84","119.90","122.73","119.33","331.91K","1.56%"
"05.05.2008","119.97","116.50","120.36","116.05","265.27K","3.14%"
"02.05.2008","116.32","112.25","116.80","111.78","287.46K","3.38%"
"01.05.2008","112.52","114.60","115.23","110.30","291.26K","-0.83%"
"30.04.2008","113.46","115.36","116.70","113.30","313.04K","-1.88%"
"29.04.2008","115.63","118.84","118.84","114.95","303.54K","-2.63%"
"28.04.2008","118.75","118.95","119.93","118.16","201.65K","0.19%"
"25.04.2008","118.52","115.95","119.55","114.51","288.73K","2.12%"
"24.04.2008","116.06","117.93","118.30","114.25","319.98K","-1.89%"
"23.04.2008","118.30","118.33","118.69","116.45","243.83K","-0.90%"
"22.04.2008","119.37","117.53","119.90","116.85","54.46K","1.61%"
"21.04.2008","117.48","116.93","117.83","115.65","134.02K","0.68%"
"18.04.2008","116.69","115.00","117.00","112.72","206.38K","1.59%"
"17.04.2008","114.86","115.00","115.54","114.10","227.42K","-0.06%"
"16.04.2008","114.93","113.85","115.14","112.19","297.36K","1.00%"
"15.04.2008","113.79","111.80","114.08","111.80","222.35K","1.82%"
"14.04.2008","111.76","110.00","111.99","109.56","199.91K","1.47%"
"11.04.2008","110.14","110.06","110.82","108.92","240.81K","0.03%"
"10.04.2008","110.11","110.70","112.20","108.75","312.66K","-0.69%"
"09.04.2008","110.87","108.75","112.21","107.95","326.22K","2.18%"
"08.04.2008","108.50","108.88","109.64","107.64","307.80K","-0.54%"
"07.04.2008","109.09","106.12","109.48","105.86","278.97K","2.69%"
"04.04.2008","106.23","104.26","106.38","104.03","231.01K","2.31%"
"03.04.2008","103.83","104.53","106.44","103.21","322.59K","-0.95%"
"02.04.2008","104.83","100.83","105.10","99.84","295.76K","3.81%"
"01.04.2008","100.98","101.57","102.55","99.55","299.41K","-0.59%"
"31.03.2008","101.58","105.12","106.78","100.25","332.27K","-3.83%"
"28.03.2008","105.62","107.19","107.63","104.71","261.69K","-1.82%"
"27.03.2008","107.58","106.00","108.22","105.03","311.98K","1.59%"
"26.03.2008","105.90","101.55","106.36","101.43","330.87K","4.62%"
"25.03.2008","101.22","100.43","101.86","99.13","303.74K","0.36%"
"24.03.2008","100.86","101.70","102.42","99.95","190.18K","-0.96%"
"20.03.2008","101.84","102.10","102.69","98.65","332.79K","-2.53%"
"19.03.2008","104.48","108.80","108.98","102.95","55.60K","-4.51%"
"18.03.2008","109.42","106.15","109.80","105.68","187.05K","3.54%"
"17.03.2008","105.68","110.10","111.80","103.23","336.08K","-4.11%"
"14.03.2008","110.21","110.24","110.92","108.84","293.22K","-0.11%"
"13.03.2008","110.33","110.06","111.00","108.76","327.86K","0.37%"
"12.03.2008","109.92","108.65","110.20","107.09","342.58K","1.08%"
"11.03.2008","108.75","107.91","109.72","106.61","349.82K","0.79%"
"10.03.2008","107.90","105.25","108.21","104.08","340.55K","2.62%"
"07.03.2008","105.15","105.58","106.54","103.91","292.40K","-0.30%"
"06.03.2008","105.47","104.64","105.97","102.85","337.77K","0.91%"
"05.03.2008","104.52","99.88","104.95","99.55","414.31K","5.02%"
"04.03.2008","99.52","102.35","103.33","98.87","366.72K","-2.86%"
"03.03.2008","102.45","101.63","103.95","100.77","281.85K","0.60%"
"29.02.2008","101.84","102.55","103.05","101.36","225.73K","-0.73%"
"28.02.2008","102.59","99.63","102.97","98.91","287.91K","2.96%"
"27.02.2008","99.64","101.20","102.08","99.43","267.76K","-1.23%"
"26.02.2008","100.88","99.35","101.43","98.46","265.97K","1.66%"
"25.02.2008","99.23","98.99","99.70","97.75","206.04K","0.43%"
"22.02.2008","98.81","97.50","99.37","97.16","245.95K","0.59%"
"21.02.2008","98.23","100.01","100.33","96.87","312.10K","-2.49%"
"20.02.2008","100.74","99.98","101.32","98.40","59.00K","0.73%"
"19.02.2008","100.01","95.37","100.10","95.23","194.05K","4.72%"
"15.02.2008","95.50","95.22","96.67","94.66","215.23K","0.04%"
"14.02.2008","95.46","93.29","95.60","93.25","271.47K","2.35%"
"13.02.2008","93.27","92.50","93.89","91.90","270.31K","0.53%"
"12.02.2008","92.78","93.61","94.15","92.06","294.31K","-0.87%"
"11.02.2008","93.59","91.76","94.72","90.92","320.86K","1.98%"
"08.02.2008","91.77","88.29","91.98","88.00","339.27K","4.15%"
"07.02.2008","88.11","87.06","88.40","86.24","281.57K","1.11%"
"06.02.2008","87.14","88.27","88.94","86.66","301.81K","-1.44%"
"05.02.2008","88.41","89.98","90.00","87.50","259.72K","-1.79%"
"04.02.2008","90.02","88.66","90.83","88.07","229.47K","1.19%"
"01.02.2008","88.96","91.36","92.12","88.46","287.49K","-3.04%"
"31.01.2008","91.75","91.77","92.30","89.58","316.99K","-0.63%"
"30.01.2008","92.33","92.37","92.71","91.24","241.10K","0.75%"
"29.01.2008","91.64","91.05","92.42","90.33","216.74K","0.71%"
"28.01.2008","90.99","90.62","91.36","88.78","261.94K","0.31%"
"25.01.2008","90.71","89.55","91.38","89.51","306.72K","1.45%"
"24.01.2008","89.41","87.72","89.75","87.00","286.69K","2.78%"
"23.01.2008","86.99","89.15","89.44","86.65","261.82K","-3.18%"
"22.01.2008","89.85","90.58","91.00","86.11","59.19K","-0.79%"
"18.01.2008","90.57","89.90","91.32","89.61","164.88K","0.49%"
"17.01.2008","90.13","91.00","92.19","89.57","209.72K","-0.78%"
"16.01.2008","90.84","91.68","91.90","89.26","353.60K","-1.15%"
"15.01.2008","91.90","94.24","94.38","90.98","316.09K","-2.44%"
"14.01.2008","94.20","92.92","94.43","92.41","257.79K","1.63%"
"11.01.2008","92.69","94.24","94.65","92.31","293.79K","-1.09%"
"10.01.2008","93.71","95.79","96.24","93.25","315.91K","-2.05%"
"09.01.2008","95.67","96.24","97.97","95.42","346.50K","-0.69%"
"08.01.2008","96.33","95.35","97.54","95.26","287.52K","1.30%"
"07.01.2008","95.09","97.79","98.40","94.47","258.89K","-2.88%"
"04.01.2008","97.91","99.17","99.41","97.10","231.79K","-1.28%"
"03.01.2008","99.18","99.23","100.09","98.45","241.27K","-0.44%"
"02.01.2008","99.62","96.05","100.00","96.05","227.10K","3.79%"
"31.12.2007","95.98","96.12","96.78","94.73","108.60K","-0.02%"
"28.12.2007","96.00","96.84","97.92","95.87","143.68K","-0.64%"
"27.12.2007","96.62","95.81","97.79","95.22","148.82K","0.68%"
"26.12.2007","95.97","93.99","96.54","93.99","119.88K","1.95%"
"24.12.2007","94.13","93.58","94.23","92.50","55.64K","0.88%"
"21.12.2007","93.31","91.04","93.84","90.83","189.55K","2.47%"
"20.12.2007","91.06","91.39","92.25","90.57","165.41K","-0.20%"
"19.12.2007","91.24","90.35","92.35","89.70","207.86K","0.83%"
"18.12.2007","90.49","90.97","92.88","88.88","44.57K","-0.15%"
"17.12.2007","90.63","91.43","91.95","89.49","128.73K","-0.70%"
"14.12.2007","91.27","92.57","93.38","90.60","234.01K","-1.06%"
"13.12.2007","92.25","94.21","94.85","91.85","339.59K","-2.27%"
"12.12.2007","94.39","89.45","94.85","89.26","358.04K","4.85%"
"11.12.2007","90.02","88.22","90.55","87.92","260.04K","2.46%"
"10.12.2007","87.86","88.27","89.80","87.09","288.60K","-0.48%"
"07.12.2007","88.28","90.53","90.68","87.07","288.37K","-2.16%"
"06.12.2007","90.23","87.27","90.73","85.82","279.60K","3.13%"
"05.12.2007","87.49","88.23","90.39","86.82","295.12K","-0.94%"
"04.12.2007","88.32","89.68","89.98","87.34","281.15K","-1.11%"
"03.12.2007","89.31","88.79","89.99","87.14","308.01K","0.68%"
"30.11.2007","88.71","91.19","91.52","88.45","298.16K","-2.53%"
"29.11.2007","91.01","91.36","95.17","90.43","409.51K","0.43%"
"28.11.2007","90.62","94.56","95.22","90.33","353.78K","-4.02%"
"27.11.2007","94.42","96.88","97.28","94.21","266.50K","-3.36%"
"26.11.2007","97.70","98.28","99.11","96.50","231.37K","-0.49%"
"23.11.2007","98.18","97.36","98.47","96.16","82.09K","0.91%"
"21.11.2007","97.29","98.09","99.29","96.31","287.61K","-0.75%"
"20.11.2007","98.03","94.88","98.62","93.99","286.53K","3.58%"
"19.11.2007","94.64","93.88","95.15","93.16","240.22K","-0.48%"
"16.11.2007","95.10","93.70","95.73","93.20","63.10K","1.79%"
"15.11.2007","93.43","93.95","94.64","91.86","226.71K","-0.70%"
"14.11.2007","94.09","91.35","94.37","91.21","280.74K","3.20%"
"13.11.2007","91.17","93.59","94.70","90.13","502.95K","-3.65%"
"12.11.2007","94.62","96.01","96.20","93.54","317.04K","-1.76%"
"09.11.2007","96.32","95.91","96.68","94.54","329.49K","0.90%"
"08.11.2007","95.46","95.84","97.70","94.93","347.19K","-0.94%"
"07.11.2007","96.37","96.83","98.62","94.62","448.36K","-0.34%"
"06.11.2007","96.70","94.46","97.10","94.41","302.22K","2.89%"
"05.11.2007","93.98","95.93","96.12","93.72","279.96K","-2.03%"
"02.11.2007","95.93","93.65","96.03","93.05","254.48K","2.61%"
"01.11.2007","93.49","95.15","96.24","92.06","349.18K","-1.10%"
"31.10.2007","94.53","89.72","95.28","88.92","402.15K","4.59%"
"30.10.2007","90.38","93.67","93.68","89.53","300.42K","-3.37%"
"29.10.2007","93.53","91.72","93.80","91.52","279.08K","1.82%"
"26.10.2007","91.86","90.36","92.22","90.20","318.75K","1.55%"
"25.10.2007","90.46","87.63","90.60","87.54","282.49K","3.86%"
"24.10.2007","87.10","85.17","87.79","84.68","296.43K","2.15%"
"23.10.2007","85.27","85.77","86.79","84.82","262.30K","-2.62%"
"22.10.2007","87.56","88.86","88.86","86.17","64.58K","-1.17%"
"19.10.2007","88.60","89.74","90.07","87.86","176.59K","-0.97%"
"18.10.2007","89.47","87.10","89.78","87.10","195.96K","2.37%"
"17.10.2007","87.40","87.50","89.00","86.91","323.89K","-0.24%"
"16.10.2007","87.61","86.50","88.20","86.13","340.71K","1.72%"
"15.10.2007","86.13","83.91","86.71","83.50","238.65K","2.92%"
"12.10.2007","83.69","82.87","84.05","82.69","205.95K","0.73%"
"11.10.2007","83.08","81.32","83.67","81.25","289.29K","2.19%"
"10.10.2007","81.30","80.22","81.35","79.72","264.14K","1.30%"
"09.10.2007","80.26","79.26","81.10","78.39","324.88K","1.57%"
"08.10.2007","79.02","81.11","81.11","78.35","253.11K","-2.71%"
"05.10.2007","81.22","81.40","81.68","80.51","230.87K","-0.27%"
"04.10.2007","81.44","79.68","81.75","78.91","252.12K","1.88%"
"03.10.2007","79.94","80.23","80.88","79.57","227.31K","-0.14%"
"02.10.2007","80.05","80.22","80.43","78.87","219.22K","-0.24%"
"01.10.2007","80.24","81.75","82.02","79.45","269.04K","-1.74%"
"28.09.2007","81.66","82.95","83.76","81.39","294.40K","-1.47%"
"27.09.2007","82.88","80.63","83.09","80.50","292.70K","3.21%"
"26.09.2007","80.30","79.32","80.82","78.44","342.10K","0.97%"
"25.09.2007","79.53","80.61","80.62","78.96","249.62K","-1.75%"
"24.09.2007","80.95","81.30","81.60","80.37","200.78K","-0.82%"
"21.09.2007","81.62","81.78","82.40","80.55","225.62K","-2.04%"
"20.09.2007","83.32","81.73","83.90","81.61","71.31K","1.70%"
"19.09.2007","81.93","82.17","82.51","80.87","203.17K","0.52%"
"18.09.2007","81.51","80.86","82.38","80.23","237.63K","1.17%"
"17.09.2007","80.57","79.03","80.92","78.25","270.76K","1.86%"
"14.09.2007","79.10","79.92","80.36","78.75","257.06K","-1.24%"
"13.09.2007","80.09","79.65","80.20","79.19","237.51K","0.23%"
"12.09.2007","79.91","78.16","80.18","78.01","302.93K","2.15%"
"11.09.2007","78.23","77.79","78.37","76.92","291.80K","0.95%"
"10.09.2007","77.49","76.46","78.47","75.52","296.68K","1.03%"
"07.09.2007","76.70","76.59","77.00","75.63","222.96K","0.52%"
"06.09.2007","76.30","75.88","77.43","75.33","330.62K","0.75%"
"05.09.2007","75.73","75.12","75.92","74.75","226.38K","0.87%"
"04.09.2007","75.08","73.90","75.25","73.48","221.91K","1.40%"
"31.08.2007","74.04","73.60","74.44","73.40","166.66K","0.93%"
"30.08.2007","73.36","73.50","73.96","72.75","180.83K","-0.20%"
"29.08.2007","73.51","71.58","73.64","71.41","213.07K","2.48%"
"28.08.2007","71.73","72.12","72.25","71.20","181.54K","-0.33%"
"27.08.2007","71.97","71.04","72.14","70.20","186.01K","1.24%"
"24.08.2007","71.09","70.02","71.35","69.52","164.27K","1.80%"
"23.08.2007","69.83","69.35","70.08","69.03","170.98K","0.82%"
"22.08.2007","69.26","69.64","70.30","68.63","207.89K","-0.30%"
"21.08.2007","69.47","70.90","71.50","68.76","53.60K","-2.32%"
"20.08.2007","71.12","71.77","71.77","70.05","138.08K","-1.19%"
"17.08.2007","71.98","71.67","72.54","71.00","170.22K","1.38%"
"16.08.2007","71.00","73.14","73.14","70.10","293.84K","-3.18%"
"15.08.2007","73.33","72.69","74.23","72.32","280.13K","1.31%"
"14.08.2007","72.38","71.55","72.77","71.36","231.54K","1.06%"
"13.08.2007","71.62","71.47","73.19","71.12","245.90K","0.21%"
"10.08.2007","71.47","71.59","71.69","70.10","226.67K","-0.17%"
"09.08.2007","71.59","72.27","72.40","70.50","269.87K","-0.78%"
"08.08.2007","72.15","72.38","73.20","71.85","263.75K","-0.37%"
"07.08.2007","72.42","72.06","72.62","71.14","284.13K","0.50%"
"06.08.2007","72.06","75.04","75.10","71.60","292.99K","-4.53%"
"03.08.2007","75.48","76.89","77.36","75.04","233.02K","-1.80%"
"02.08.2007","76.86","76.74","77.44","75.52","214.01K","0.43%"
"01.08.2007","76.53","77.94","78.77","76.09","306.68K","-2.15%"
"31.07.2007","78.21","76.70","78.28","76.60","196.46K","1.80%"
"30.07.2007","76.83","76.92","77.33","76.05","189.46K","-0.25%"
"27.07.2007","77.02","75.05","77.12","74.70","216.57K","2.76%"
"26.07.2007","74.95","76.31","77.24","74.60","269.58K","-1.23%"
"25.07.2007","75.88","73.35","76.38","73.10","216.08K","3.15%"
"24.07.2007","73.56","74.89","74.93","72.91","243.50K","-1.78%"
"23.07.2007","74.89","75.69","75.69","74.44","166.78K","-0.90%"
"20.07.2007","75.57","75.96","76.13","75.16","42.66K","-0.46%"
"19.07.2007","75.92","75.07","76.00","74.63","126.82K","1.16%"
"18.07.2007","75.05","74.21","75.28","73.90","172.32K","1.39%"
"17.07.2007","74.02","74.28","75.35","73.50","262.64K","-0.18%"
"16.07.2007","74.15","74.01","74.50","73.63","203.49K","0.30%"
"13.07.2007","73.93","72.72","74.01","72.26","243.39K","1.97%"
"12.07.2007","72.50","72.45","73.80","71.92","250.48K","-0.08%"
"11.07.2007","72.56","72.61","73.03","72.08","207.52K","-0.34%"
"10.07.2007","72.81","72.05","73.08","71.60","214.25K","0.86%"
"09.07.2007","72.19","72.75","73.00","71.81","227.74K","-0.85%"
"06.07.2007","72.81","71.80","72.94","71.56","219.30K","1.39%"
"05.07.2007","71.81","71.25","72.35","70.80","226.31K","0.56%"
"03.07.2007","71.41","71.28","71.49","70.70","140.58K","0.45%"
"02.07.2007","71.09","70.52","71.34","69.57","217.11K","0.58%"
"29.06.2007","70.68","69.58","71.06","69.46","200.61K","1.60%"
"28.06.2007","69.57","69.00","70.52","68.92","261.46K","0.87%"
"27.06.2007","68.97","67.83","69.36","67.07","259.46K","1.77%"
"26.06.2007","67.77","69.02","69.19","67.60","199.71K","-2.04%"
"25.06.2007","69.18","68.85","69.45","67.55","240.25K","0.06%"
"22.06.2007","69.14","68.66","69.50","68.17","191.21K","0.71%"
"21.06.2007","68.65","68.70","69.88","68.28","228.41K","0.67%"
"20.06.2007","68.19","69.02","69.17","67.29","49.96K","-1.32%"
"19.06.2007","69.10","69.01","69.56","68.40","127.21K","0.01%"
"18.06.2007","69.09","68.13","69.15","67.40","145.14K","1.60%"
"15.06.2007","68.00","67.69","68.30","67.24","194.41K","0.52%"
"14.06.2007","67.65","66.03","67.89","65.95","228.28K","2.10%"
"13.06.2007","66.26","65.22","66.48","64.91","231.77K","1.39%"
"12.06.2007","65.35","65.88","66.08","64.87","187.70K","-0.94%"
"11.06.2007","65.97","64.70","66.07","64.52","234.65K","1.87%"
"08.06.2007","64.76","66.70","66.83","64.56","284.37K","-3.24%"
"07.06.2007","66.93","65.90","67.42","65.82","275.77K","1.47%"
"06.06.2007","65.96","65.67","66.31","65.21","222.16K","0.53%"
"05.06.2007","65.61","66.05","66.20","65.23","200.80K","-0.91%"
"04.06.2007","66.21","64.87","66.48","64.53","228.63K","1.74%"
"01.06.2007","65.08","64.23","65.25","63.80","225.80K","1.67%"
"31.05.2007","64.01","63.31","64.27","62.43","275.96K","0.82%"
"30.05.2007","63.49","63.26","63.87","62.88","215.02K","0.54%"
"29.05.2007","63.15","64.98","65.24","62.54","221.02K","-3.14%"
"25.05.2007","65.20","64.48","65.30","64.21","144.49K","1.59%"
"24.05.2007","64.18","65.72","66.15","63.82","212.99K","-2.42%"
"23.05.2007","65.77","65.61","66.20","65.05","230.83K","1.23%"
"22.05.2007","64.97","66.27","66.35","64.80","24.19K","-1.96%"
"21.05.2007","66.27","64.95","66.38","64.45","114.93K","2.05%"
"18.05.2007","64.94","64.92","65.64","64.57","173.06K","0.12%"
"17.05.2007","64.86","62.62","65.09","62.48","267.96K","3.69%"
"16.05.2007","62.55","63.15","63.30","61.90","216.16K","-0.98%"
"15.05.2007","63.17","62.54","63.30","62.07","185.33K","1.14%"
"14.05.2007","62.46","62.42","63.07","62.14","200.43K","0.14%"
